year;d_conc_min;d_conc_max;d_conc_asc;d_conc_desc;d_disp_min;d_disp_max;d_disp_asc;d_disp_desc;k_conc_min;k_conc_max;k_conc_asc;k_conc_desc;k_disp_min;k_disp_max;k_disp_asc;k_disp_desc;events;target
02.12.2018;0.852930853;1.214042685;0.828467153;1.028;1.039624609;0.852652923;1.180627047;0.968426246;1.042244001;0.832710549;0.779457769;1.534671533;1.170304114;0.867755363;1.193886861;0.741798942;107;5
03.12.2018;0.844629823;1.224648986;0.828467153;1.028;1.029958678;0.860504775;1.180627047;0.968426246;1.032819826;0.826062161;0.802469136;1.534671533;1.158402204;0.892564802;1.193886861;0.710593006;107;5
04.12.2018;0.844629823;1.222323601;0.840740741;1.009254499;1.020122783;0.868801653;1.180627047;0.968426246;1.042244001;0.81975099;0.802469136;1.534671533;1.1473397;0.901170799;1.193886861;0.710593006;107;5
05.12.2018;0.843649374;1.185517654;0.885297185;1.018508997;1.020277121;0.852624261;1.191857745;0.977306364;1.071969697;0.835480408;0.710312862;1.549270073;1.147685029;0.885297185;1.205291971;0.717181956;106;5
06.12.2018;0.860763772;1.196412001;0.885297185;0.998412698;1.014667536;0.869241673;1.191857745;0.956411556;1.042531815;0.860896018;0.710312862;1.524236984;1.137307435;0.893997894;1.205291971;0.717181956;106;5
07.12.2018;0.868690314;1.186503067;0.885297185;0.998412698;1.014667536;0.869241673;1.191857745;0.956411556;1.032846715;0.867372527;0.710312862;1.524236984;1.159003159;0.884795713;1.205291971;0.717181956;106;5
08.12.2018;0.868801653;1.193734793;0.876955162;0.988888889;1.032819826;0.885573886;1.165896488;0.9345;1.04505097;0.865805727;0.703939745;1.509874327;1.1473397;0.884420412;1.193886861;0.73096976;107;5
09.12.2018;0.852624261;1.195173454;0.885297185;0.998412698;1.011051574;0.893997894;1.176987061;0.9435;1.045632334;0.854272779;0.710312862;1.524236984;1.126741871;0.902551382;1.205291971;0.717181956;106;5
10.12.2018;0.861003861;1.185517654;0.885297185;0.998412698;1.011051574;0.909779614;1.162559242;0.9435;1.036175711;0.860849729;0.710312862;1.524236984;1.126741871;0.902551382;1.205291971;0.717181956;106;5
11.12.2018;0.869241673;1.175667656;0.885297185;0.998412698;1.001658925;0.918317692;1.162559242;0.9435;1.027217419;0.867778097;0.710312862;1.524236984;1.126741871;0.902551382;1.205291971;0.717181956;106;5
12.12.2018;0.827658828;1.203857567;0.898412698;0.998412698;1.023676422;0.893997894;1.162559242;0.9435;1.047921295;0.847334878;0.710312862;1.524236984;1.126741871;0.902551382;1.205291971;0.717181956;106;5
13.12.2018;0.828996283;1.206864275;0.898412698;1.018508997;0.979546885;0.911270125;1.162559242;0.983837331;1.03901825;0.854014599;0.710312862;1.524236984;1.096899225;0.911270125;1.236312588;0.717181956;106;5
14.12.2018;0.828996283;1.206864275;0.898412698;1.018508997;1.016684046;0.907763769;1.147870847;0.956411556;1.03901825;0.861053871;0.710312862;1.499117128;1.126193724;0.909779614;1.205291971;0.717181956;106;5
15.12.2018;0.84469697;1.195173454;0.873638344;1.018508997;1.007231405;0.916275954;1.147870847;0.956411556;1.03901825;0.861053871;0.710312862;1.499117128;1.137052342;0.909779614;1.190626408;0.717181956;106;5
16.12.2018;0.836630286;1.204987835;0.873638344;1.018508997;0.997612551;0.924636702;1.147870847;0.956411556;1.03901825;0.861053871;0.710312862;1.499117128;1.147723323;0.901091405;1.190626408;0.717181956;106;5
17.12.2018;0.852186484;1.166323226;0.898412698;1.018508997;0.988509632;0.933151432;1.147870847;0.956411556;1.104683196;0.841578805;0.666274279;1.499117128;1.147763864;0.88372093;1.236312588;0.717181956;106;5
18.12.2018;0.852186484;1.166323226;0.898412698;1.018508997;0.979571333;0.94214876;1.147870847;0.956411556;1.104683196;0.841578805;0.666274279;1.499117128;1.147763864;0.88372093;1.236312588;0.717181956;106;5
19.12.2018;0.860498735;1.149543715;0.906878307;1.028277635;0.97942933;0.927007299;1.158633599;0.965534719;1.115013774;0.824006488;0.672748676;1.513243084;1.125477928;0.901318013;1.248011231;0.704982733;105;5
20.12.2018;0.852624261;1.196412001;0.898412698;0.9905;1.020277121;0.918317692;1.133548983;0.9435;1.105827194;0.834900442;0.666274279;1.499117128;1.137052342;0.901091405;1.236312588;0.698075974;106;5
21.12.2018;0.884420412;1.195631825;0.88994709;0.96092545;1.02322495;0.918567919;1.122920518;0.947288393;1.127118644;0.81975099;0.659799882;1.484991171;1.1473397;0.901170799;1.224613945;0.691662556;107;5
22.12.2018;0.930043934;1.173478939;0.873544974;0.94344473;1.065361646;0.901719902;1.102125693;0.930055753;1.085163907;0.887997788;0.637891078;1.457916421;1.17810071;0.892944039;1.20215255;0.678835718;109;5
23.12.2018;0.907401149;1.184399376;0.882010582;0.95218509;1.054253182;0.884379263;1.140758294;0.938672073;1.07366985;0.889407245;0.64368482;1.471453796;;;;;108;5
24.12.2018;0.907401149;1.164417178;0.90795207;0.95218509;1.04445919;0.892906336;1.140758294;0.938672073;1.035185794;0.896294248;0.675790754;1.471453796;;;;;108;5
25.12.2018;0.952348766;1.143251534;0.891067538;0.93470437;1.076290694;0.884602016;1.120379147;0.921439432;1.025547445;0.923161361;0.663625304;1.444967628;;;;;110;5
26.12.2018;0.943737441;1.152799258;0.891067538;0.93470437;0.966335932;0.965162575;1.148806738;0.94178589;1.035164099;0.916371561;0.663625304;1.444967628;;;;;110;5
27.12.2018;0.86995039;1.150721225;0.990196078;0.93470437;0.977835724;0.966335932;1.148806738;0.921439432;1.044609665;0.909434982;0.663625304;1.444967628;;;;;110;5
28.12.2018;0.86995039;1.150721225;0.990196078;0.93470437;0.977835724;0.966335932;1.148806738;0.921439432;1.054229195;0.902844874;0.663625304;1.444967628;;;;;110;5
29.12.2018;0.845385675;1.143251534;0.990196078;1;0.977835724;0.966335932;1.148806738;0.921439432;1.054229195;0.923161361;0.632097335;1.444967628;;;;;110;5
30.12.2018;0.836895758;1.134477379;0.990196078;1.042752868;1.02319236;0.939049587;1.119981752;0.921439432;1.025547445;0.921784473;0.632097335;1.457964602;;;;;110;5
31.12.2018;0.844815825;1.116180049;0.984970478;1.052137643;1.011019284;0.938608458;1.130018248;0.930055753;1.00464499;0.915597377;0.658886894;1.471792035;;;;;109;5
01.01.2019;0.852961433;1.107088989;0.984970478;1.052137643;1.001364256;0.938608458;1.130018248;0.94344473;;;;;;;;;109;5
02.01.2019;0.860966284;1.098144823;0.984970478;1.052137643;1.011019284;0.930043934;1.130018248;0.94344473;;;;;;;;;109;5
03.01.2019;0.869427869;1.089020772;0.984970478;1.052137643;1.011019284;0.930043934;1.130018248;0.94344473;;;;;;;;;109;5
04.01.2019;0.877746279;1.080365028;0.984970478;1.052137643;1.020507473;0.921634293;1.130018248;0.94344473;;;;;;;;;109;5
05.01.2019;0.886225403;1.054900834;1.014933628;1.052137643;1.030537031;0.913072329;1.130018248;0.94344473;;;;;;;;;109;5
06.01.2019;0.886225403;1.054900834;1.014933628;1.052137643;1.001364256;0.938608458;1.159101544;0.9175;;;;;;;;;109;5
07.01.2019;0.913348083;1.046478472;1.014933628;1.022807907;0.992227104;0.947658402;1.159101544;0.9175;;;;;;;;;109;5
08.01.2019;0.904014599;1.081057775;0.999455338;0.990745501;0.960964773;0.961691362;1.159101544;0.94344473;;;;;;;;;109;5
09.01.2019;0.892944039;1.071532847;0.999455338;1.034353194;1.023318689;0.916322314;1.130018248;0.94344473;;;;;;;;;109;5
10.01.2019;0.901719902;1.063151796;0.999455338;1.034353194;1.032742156;0.907571623;1.130018248;0.94344473;;;;;;;;;109;5
11.01.2019;0.877500878;1.081459854;0.994095545;1.043478261;1.020316804;0.907401149;1.140510949;0.95218509;;;;;;;;;108;5
12.01.2019;0.877500878;1.090373859;0.97989418;1.043478261;1.029892249;0.899196249;1.140510949;0.95218509;;;;;;;;;108;5
13.01.2019;0.885896527;1.081459854;0.97989418;1.043478261;1.04001404;0.890842734;1.140510949;0.95218509;;;;;;;;;108;5
14.01.2019;0.837240455;1.155694228;0.97989418;1.013555787;0.992297388;0.960644007;1.155268022;0.901216545;;;;;;;;;108;5
15.01.2019;0.877500878;1.126520681;0.95218509;1.013555787;0.992297388;0.960644007;1.155268022;0.901216545;;;;;;;;;108;5
16.01.2019;0.894454383;1.090373859;0.97989418;1.013555787;1.105839416;0.970365016;0.984288355;0.901216545;;;;;;;;;108;5
17.01.2019;0.988292011;1.013686131;0.97989418;1.013555787;1.116208975;0.960644007;0.984288355;0.901216545;;;;;;;;;108;5
18.01.2019;0.99756691;1.005429864;0.97989418;1.013555787;1.116208975;0.960644007;0.984288355;0.901216545;;;;;;;;;108;5
19.01.2019;0.998244998;1.015559545;0.970899471;1.004692388;1.136637642;0.952057245;0.975046211;0.892944039;;;;;;;;;109;5
20.01.2019;0.998582566;1.025222552;0.961904762;0.995307612;1.030829199;1.106116931;0.924214418;0.884671533;;;;;;;;;110;5
21.01.2019;0.978854025;1.030931024;0.97989418;0.999485861;1.049964564;1.06387293;0.941312384;0.901216545;;;;;;;;;108;5
22.01.2019;0.956343793;1.040519641;0.988888889;1.009254499;1.032819826;1.04984205;0.950092421;0.9345;;;;;;;;;107;5
23.01.2019;0.956343793;1.040519641;0.988888889;1.009254499;1.042244001;1.039624609;0.950092421;0.9345;;;;;;;;;107;5
24.01.2019;0.878207445;1.062537403;1.057069409;1.009254499;1.051841746;1.029958678;0.950092421;0.9345;;;;;;;;;107;5
25.01.2019;0.886861314;1.053709199;1.057069409;1.009254499;1.061983471;1.020122783;0.950092421;0.9345;;;;;;;;;107;5
26.01.2019;0.886519696;1.035905045;1.066838046;1.032846715;1.095554081;0.96033696;0.970987365;0.9435;;;;;;;;;106;5
27.01.2019;0.886861314;1.045334118;1.057069409;1.02346194;1.106215061;0.960311836;0.962096397;0.9345;;;;;;;;;107;5
28.01.2019;0.877500878;1.073001159;1.028571429;1.024336283;1.116688396;0.960644007;0.953205428;0.926;;;;;;;;;108;5
29.01.2019;1.003220036;1.001738123;0.967320261;1.02346194;1.13694821;0.974626347;0.914997775;0.9345;;;;;;;;;107;5
30.01.2019;0.99391771;1.019409038;0.958061002;1.013555787;1.085398526;1.017009213;0.906542056;0.95218509;;;;;;;;;108;5
31.01.2019;0.978854025;1.027445255;0.958061002;1.024336283;1.095302467;1.007371007;0.906542056;0.95218509;;;;;;;;;108;5
01.02.2019;0.983078965;0.985705596;0.958061002;1.093397746;1.105388813;0.99756691;0.906542056;0.95218509;;;;;;;;;108;5
02.02.2019;1.00464499;0.976581509;0.949346405;1.083199141;1.105716253;1.011019284;0.898086337;0.94344473;;;;;;;;;109;5
03.02.2019;1.007428941;0.984969325;0.913163717;1.09912854;1.116093153;1.001364256;0.898086337;0.94344473;;;;;;;;;109;5
04.02.2019;1.007428941;0.984969325;0.913163717;1.09912854;1.126534789;1.127062127;0.711678832;0.950666009;;;;;;;;;109;5
05.02.2019;1.007428941;0.984969325;0.913163717;1.09912854;1.116255492;1.1378455;0.711678832;0.950666009;;;;;;;;;109;5
06.02.2019;0.931225554;1.042883212;0.94800885;1.089324619;1.148359009;1.056171735;0.738594891;0.986679822;;;;;;;;;105;4
07.02.2019;0.953389831;1.032846715;0.939159292;1.078976035;1.189449237;1.022768341;0.731751825;0.977306364;;;;;;;;;106;4
08.02.2019;0.939493588;1.005429864;0.94800885;1.141067538;1.178673437;1.018436578;0.738594891;0.979434447;;;;;;;;;105;4
09.02.2019;0.939493588;1.005429864;0.94800885;1.141067538;1.200729927;1.002808003;0.738594891;0.979434447;;;;;;;;;105;4
10.02.2019;0.993481095;1.022392638;0.830065359;1.141067538;1.16988417;1.039563438;0.753737907;0.979434447;;;;;;;;;105;4
11.02.2019;1.014667536;1.012883436;0.821895425;1.130174292;1.159003159;1.061732606;0.746701847;0.970179949;;;;;;;;;106;4
12.02.2019;1.006821282;1.026032316;0.806349206;1.141067538;1.16988417;1.039563438;0.753737907;0.979434447;;;;;;;;;105;4
13.02.2019;1.007231405;1.035905045;0.798412698;1.130174292;1.159003159;1.061732606;0.746701847;0.970179949;;;;;;;;;106;4
14.02.2019;0.960311836;1.065868263;0.814270153;1.119825708;1.20006759;1.046982291;0.739665787;0.9345;;;;;;;;;107;4
15.02.2019;0.960311836;1.065868263;0.814270153;1.119825708;1.229200921;1.05729927;0.739665787;0.864781491;;;;;;;;;107;4
16.02.2019;0.978738483;1.031936128;0.830065359;1.141067538;1.190069056;1.077372263;0.753737907;0.881233933;;;;;;;;;105;4
17.02.2019;0.960311836;1.065868263;0.814270153;1.119825708;1.158402204;1.092841956;0.802490339;0.864781491;;;;;;;;;107;4
18.02.2019;0.960311836;1.065868263;0.814270153;1.119825708;1.169273549;1.071949948;0.812255541;0.864781491;;;;;;;;;107;4
19.02.2019;1.004932588;0.994171779;0.80664488;1.192699946;1.158498436;1.094195342;0.804867449;0.857069409;;;;;;;;;108;4
20.02.2019;0.98355804;1.003374233;0.814270153;1.203972088;1.169273549;1.071949948;0.812255541;0.864781491;;;;;;;;;107;4
21.02.2019;0.98355804;1.003374233;0.814270153;1.203972088;1.201946472;0.956343793;0.852645985;0.9345;;;;;;;;;107;4
22.02.2019;0.941953424;1.036788321;0.814270153;1.203972088;1.19077135;0.965564738;0.852645985;0.9345;;;;;;;;;107;4
23.02.2019;0.95661157;1.008536944;0.831555306;1.206986444;1.200204638;0.965589155;0.844890511;0.926;;;;;;;;;108;4
24.02.2019;0.969986357;1.007121662;0.824256036;1.196037539;1.155684755;1.014749263;0.837135036;0.9175;;;;;;;;;109;4
25.02.2019;0.969986357;1.009849363;0.784940103;1.231347289;1.155684755;1.014749263;0.837135036;0.9175;;;;;;;;;109;4
26.02.2019;0.961135519;1.017810219;0.784940103;1.231347289;1.155684755;1.014749263;0.837135036;0.9175;;;;;;;;;109;4
27.02.2019;0.974212994;1.017073889;0.778094695;1.220075148;1.158402204;1.053001053;0.809078772;0.909;;;;;;;;;110;5
28.02.2019;0.986396815;1.015727003;0.770678836;1.208803006;1.18107725;1.055927662;0.781021898;0.901;;;;;;;;;111;5
01.03.2019;0.986533149;1.011327331;0.765580332;1.213277574;1.174129353;1.069550749;0.775846295;0.895238095;;;;;;;;;112;5
02.03.2019;0.977420458;1.019619327;0.765580332;1.213277574;1.191241875;1.036593948;0.775846295;0.915080527;;;;;;;;;112;5
03.03.2019;0.998305659;1.001475797;0.765580332;1.213277574;1.210098272;1.015280739;0.775846295;0.915080527;;;;;;;;;112;5
04.03.2019;1.010409671;1.000595061;0.758719268;1.202822791;1.204081633;1.036603221;0.768984446;0.887218045;;;;;;;;;113;5
05.03.2019;0.980523842;1.010541728;0.758719268;1.238428418;1.204081633;1.036603221;0.768984446;0.887218045;;;;;;;;;113;5
06.03.2019;0.97171381;1.018595041;0.758719268;1.238428418;1.204081633;1.036603221;0.768984446;0.887218045;;;;;;;;;113;5
07.03.2019;0.97473275;1.000595061;0.758719268;1.276206323;1.204081633;1.026086957;0.768984446;0.899847483;;;;;;;;;113;5
08.03.2019;0.97473275;1.000595061;0.758719268;1.276206323;1.204081633;1.026086957;0.768984446;0.899847483;;;;;;;;;113;5
09.03.2019;0.938419432;1.010541728;0.785357737;1.285791173;1.202858139;0.980523842;0.849954254;0.899847483;;;;;;;;;113;5
10.03.2019;0.933728981;1.000595061;0.809605489;1.285791173;1.202858139;0.980523842;0.849954254;0.899847483;;;;;;;;;113;5
11.03.2019;0.933728981;1.000595061;0.809605489;1.285791173;1.183321605;0.992087043;0.849954254;0.912371134;;;;;;;;;113;5
12.03.2019;0.937399679;1.0090009;0.783353011;1.285791173;1.183321605;0.992087043;0.849954254;0.912371134;;;;;;;;;113;5
13.03.2019;0.937399679;1.0090009;0.783353011;1.285791173;1.211084502;1.001331115;0.788831534;0.912371134;;;;;;;;;113;5
14.03.2019;0.925490196;1.026777745;0.783353011;1.267374005;1.211084502;1.001331115;0.788831534;0.912371134;;;;;;;;;113;5
15.03.2019;0.904575163;1.03600119;0.790436836;1.279045093;1.221690044;0.980366057;0.795870483;0.920618557;;;;;;;;;112;5
16.03.2019;0.925490196;1.026777745;0.783353011;1.267374005;1.218267293;0.97171381;0.788831534;0.938992042;;;;;;;;;113;5
17.03.2019;0.896663427;1.07105506;0.753941441;1.279045093;1.20705572;0.986533149;0.775846295;0.947480106;;;;;;;;;112;5
18.03.2019;0.896663427;1.07105506;0.753941441;1.279045093;1.218302829;0.977420458;0.775846295;0.947480106;;;;;;;;;112;5
19.03.2019;0.933728981;1.052455017;0.735995563;1.267374005;1.232588273;0.974769012;0.768984446;0.925248301;;;;;;;;;113;5
20.03.2019;0.92540955;1.020172911;0.797297297;1.267374005;1.232588273;0.974769012;0.768984446;0.925248301;;;;;;;;;113;5
21.03.2019;0.91739282;1.036311239;0.790540541;1.256233422;1.250404924;0.966240227;0.762580055;0.916884475;;;;;;;;;114;5
22.03.2019;0.91739282;1.036311239;0.790540541;1.256233422;1.250404924;0.966240227;0.762580055;0.916884475;;;;;;;;;114;5
23.03.2019;0.91739282;1.036311239;0.790540541;1.256233422;1.248390376;0.969267956;0.783035714;0.916884475;;;;;;;;;114;5
24.03.2019;0.895144265;1.02134738;0.815804765;1.293282359;1.260348957;0.960314745;0.783035714;0.916884475;;;;;;;;;114;5
25.03.2019;0.895144265;1.02134738;0.815804765;1.293282359;1.272099448;0.951202982;0.783035714;0.916884475;;;;;;;;;114;5
26.03.2019;0.895144265;1.02134738;0.815804765;1.293282359;1.284071105;0.942578912;0.783035714;0.916884475;;;;;;;;;114;5
27.03.2019;0.895144265;1.02134738;0.815804765;1.293282359;1.309168443;0.937803693;0.762580055;0.916884475;;;;;;;;;114;5
28.03.2019;0.840232638;1.078770132;0.815804765;1.265979381;1.260348957;0.990420801;0.762580055;0.891713269;;;;;;;;;114;5
29.03.2019;0.862080651;1.061393152;0.815804765;1.265979381;1.278210776;0.969267956;0.762580055;0.891713269;;;;;;;;;114;5
30.03.2019;0.856047403;1.06167147;0.815804765;1.265979381;1.278210776;0.960314745;0.772474513;0.891713269;;;;;;;;;114;5
31.03.2019;0.856047403;1.06167147;0.815804765;1.265979381;1.266621894;0.969267956;0.772474513;0.891713269;;;;;;;;;114;5
01.04.2019;0.840232638;1.095556201;0.724911452;1.311340206;1.255241265;0.978389683;0.772474513;0.891713269;;;;;;;;;114;5
02.04.2019;0.839715351;1.088433382;0.731404959;1.322680412;1.307881773;0.933728981;0.778962002;0.899847483;;;;;;;;;113;5
03.04.2019;0.83948959;1.080578512;0.737898465;1.334536082;1.319493315;0.912627761;0.785912882;0.907981698;;;;;;;;;112;5
04.04.2019;0.831946755;1.089259149;0.737898465;1.334536082;1.270755676;0.942646024;0.785912882;0.915080527;;;;;;;;;112;5
05.04.2019;0.855285665;1.072035139;0.726321906;1.334536082;1.259234385;0.952025586;0.785912882;0.915080527;;;;;;;;;112;5
06.04.2019;0.863259669;1.046897341;0.737898465;1.353371668;1.295417079;0.961248654;0.785912882;0.838773492;;;;;;;;;112;5
07.04.2019;0.871201657;1.030597655;0.744391972;1.365917407;1.277283218;0.969860065;0.793327155;0.846686449;;;;;;;;;111;5
08.04.2019;0.903660221;0.961967401;0.772136954;1.416623105;1.261904762;0.97745098;0.799429658;0.878338279;;;;;;;;;107;4
09.04.2019;0.903660221;0.961967401;0.772136954;1.416623105;1.261904762;0.97745098;0.799429658;0.878338279;;;;;;;;;107;4
10.04.2019;0.903660221;0.961967401;0.772136954;1.416623105;1.261904762;0.97745098;0.799429658;0.878338279;;;;;;;;;107;4
11.04.2019;0.910006716;0.96945245;0.772136954;1.408503767;1.261904762;0.97745098;0.799429658;0.878338279;;;;;;;;;107;4
12.04.2019;0.909861064;0.979696883;0.765053129;1.395586652;1.250533049;0.99869281;0.79230038;0.869930762;;;;;;;;;108;4
13.04.2019;0.90564847;0.996924023;0.765053129;1.375596817;1.250533049;0.99869281;0.79230038;0.869930762;;;;;;;;;108;4
14.04.2019;0.88482171;1.006151953;0.772136954;1.388328912;1.203320908;0.981701118;0.833411544;0.902897814;;;;;;;;;107;4
15.04.2019;0.903660221;0.96945245;0.801600915;1.388328912;1.201780415;0.99644634;0.833411544;0.878338279;;;;;;;;;107;4
16.04.2019;0.920830401;0.992176586;0.717237308;1.388328912;1.201780415;0.99644634;0.833411544;0.878338279;;;;;;;;;107;4
17.04.2019;0.886818028;1.028860458;0.717237308;1.35839599;1.201780415;0.99644634;0.833411544;0.878338279;;;;;;;;;107;4
18.04.2019;0.90161182;1.02790279;0.710743802;1.345864662;1.221233103;0.987206823;0.825434069;0.869930762;;;;;;;;;108;4
19.04.2019;0.887172599;1.066646831;0.723730815;1.294865277;1.193011647;1.010013812;0.817525277;0.886251236;;;;;;;;;106;4
20.04.2019;0.887172599;1.068544874;0.723730815;1.30132626;1.203828073;1.010013812;0.817525277;0.874572962;;;;;;;;;106;4
21.04.2019;0.924459235;1.057393851;0.710743802;1.276923077;1.232612313;1.000348554;0.802599904;0.858467545;;;;;;;;;108;4
22.04.2019;0.946257831;1.03866588;0.710743802;1.276923077;1.251566106;0.977480647;0.802599904;0.858467545;;;;;;;;;108;4
23.04.2019;0.955882353;1.010413567;0.723730815;1.30132626;1.321133036;0.913885899;0.817525277;0.804010025;;;;;;;;;106;4
24.04.2019;0.977972141;0.99069907;0.723730815;1.30132626;1.321133036;0.913885899;0.817525277;0.804010025;;;;;;;;;106;4
25.04.2019;1.001007388;0.96225336;0.704087858;1.326259947;1.285168682;0.931467528;0.833413577;0.819548872;;;;;;;;;104;4
26.04.2019;1.0359401;0.951585014;0.69066504;1.30132626;1.33258427;0.905117271;0.817525277;0.804010025;;;;;;;;;106;4
27.04.2019;0.915924827;1.048794656;0.710743802;1.314582196;1.379656625;0.895372928;0.778437191;0.788972431;;;;;;;;;108;4
28.04.2019;0.924459235;1.040634006;0.710743802;1.314582196;1.367255217;0.903799233;0.778437191;0.788972431;;;;;;;;;108;4
29.04.2019;0.932840833;1.032599371;0.710743802;1.314582196;1.31256182;0.903799233;0.7681796;0.903855539;;;;;;;;;108;4
30.04.2019;0.918332769;1.034042553;0.717237308;1.327143637;1.313398693;0.887755102;0.775500244;0.912152269;;;;;;;;;107;4
01.05.2019;0.953553835;0.995629609;0.728854229;1.327143637;1.192411014;0.871201657;0.964805256;0.936842105;;;;;;;;;107;4
02.05.2019;0.995341098;0.915850144;0.728854229;1.408503767;1.203320908;0.863154294;0.964805256;0.936842105;;;;;;;;;107;4
03.05.2019;1.007583251;0.914318908;0.722255549;1.395586652;1.201663894;0.87966221;0.955889254;0.915924827;;;;;;;;;108;4
04.05.2019;1.039869281;0.905124451;0.709058188;1.369752422;1.240266223;0.86382829;0.938526513;0.899109792;;;;;;;;;110;4
05.05.2019;1.030774214;0.912337662;0.709058188;1.369752422;1.240266223;0.86382829;0.938526513;0.899109792;;;;;;;;;110;4
06.05.2019;1.089146074;0.910891089;0.696460708;1.287298946;1.277537438;0.920042644;0.838104176;0.871644705;;;;;;;;;112;4
07.05.2019;1.127955944;0.903302589;0.685360094;1.24919268;1.277537438;0.893991713;0.859894078;0.883283877;;;;;;;;;112;4
08.05.2019;1.127955944;0.903302589;0.685360094;1.24919268;1.295417079;0.871383757;0.859894078;0.883283877;;;;;;;;;112;5
09.05.2019;1.108843537;0.911335912;0.691263282;1.260495156;1.295424837;0.855735398;0.867597496;0.891196835;;;;;;;;;111;5
10.05.2019;1.118627451;0.889631136;0.714460037;1.260495156;1.28409459;0.864250178;0.867597496;0.891196835;;;;;;;;;111;5
11.05.2019;1.039564787;0.91577113;0.714460037;1.338461538;1.099031216;0.907656145;0.960148285;1.04092441;;;;;;;;;111;5
12.05.2019;1.030392157;0.923279649;0.714460037;1.338461538;1.099031216;0.907656145;0.960148285;1.04092441;;;;;;;;;111;5
13.05.2019;1.117866005;0.926497278;0.714460037;1.180775532;1.057665746;0.928571429;0.960148285;1.056780854;;;;;;;;;111;5
14.05.2019;1.135545906;0.918330309;0.708358755;1.170398689;1.069107082;0.928955867;0.951807229;1.047395589;;;;;;;;;112;5
15.05.2019;1.139355272;0.919073492;0.737898465;1.170398689;1.17738213;0.915080527;0.951807229;0.902744343;;;;;;;;;112;5
16.05.2019;1.149779736;0.91177305;0.737898465;1.170398689;1.17738213;0.915080527;0.951807229;0.902744343;;;;;;;;;112;5
17.05.2019;1.149429147;0.92;0.702459508;1.180775532;1.158588856;0.923499268;0.960148285;0.910929225;;;;;;;;;111;5
18.05.2019;1.089215686;0.936626004;0.722255549;1.21014114;1.098911968;0.949121523;0.987025023;0.935965335;;;;;;;;;108;5
19.05.2019;1.089215686;0.92181552;0.746898263;1.21014114;1.129529961;0.941375805;0.974382434;0.935965335;;;;;;;;;108;5
20.05.2019;1.079689018;0.929161747;0.746898263;1.21014114;1.161728825;0.846938776;0.999530737;0.987025023;;;;;;;;;108;5
21.05.2019;1.079689018;0.929161747;0.746898263;1.21014114;1.097246427;0.912385644;0.999530737;0.987025023;;;;;;;;;108;5
22.05.2019;1.049886621;0.960518732;0.746898263;1.213544511;1.087016575;0.921464108;0.999530737;0.987025023;;;;;;;;;108;5
23.05.2019;1.040449438;0.968051118;0.746898263;1.213544511;1.087016575;0.903799233;0.999530737;1.012357414;;;;;;;;;108;5
24.05.2019;1.051241248;0.967203514;0.740074442;1.202621518;1.130072464;0.885524126;0.990145472;1.002851711;;;;;;;;;109;5
25.05.2019;1.081098138;0.929161747;0.746898263;1.213544511;1.172765658;0.838968282;0.999530737;0.987025023;;;;;;;;;108;5
26.05.2019;1.03081862;0.985768225;0.740074442;1.202621518;1.182990589;0.839197748;0.990145472;0.977757183;;;;;;;;;109;5
27.05.2019;1.03081862;0.985768225;0.740074442;1.202621518;1.171961326;0.847547974;0.990145472;0.977757183;;;;;;;;;109;5
28.05.2019;1.021960535;0.985768225;0.740074442;1.221297837;1.161135819;0.855758881;0.990145472;0.977757183;;;;;;;;;109;5
29.05.2019;1.049346405;0.933957072;0.793745842;1.221297837;1.152134912;0.831300105;1.049405306;0.977757183;;;;;;;;;109;5
30.05.2019;1.049346405;0.933957072;0.793745842;1.221297837;1.152134912;0.831300105;1.049405306;0.977757183;;;;;;;;;109;5
31.05.2019;1.049346405;0.933957072;0.793745842;1.221297837;1.152134912;0.831300105;1.049405306;0.977757183;;;;;;;;;109;5
01.06.2019;1.004379105;0.970546182;0.793745842;1.221297837;1.152134912;0.831300105;1.049405306;0.977757183;;;;;;;;;109;5
02.06.2019;0.97926197;0.999092559;0.793745842;1.199163617;1.119205298;0.839197748;1.049405306;1.002851711;;;;;;;;;109;5
03.06.2019;0.97926197;0.999092559;0.793745842;1.199163617;1.129838142;0.831300105;1.049405306;1.002851711;;;;;;;;;109;5
04.06.2019;0.998170174;0.990018149;0.786427146;1.188186095;1.130774698;0.847720994;1.039798719;0.993821293;;;;;;;;;110;5
05.06.2019;1.006767149;0.9819982;0.786427146;1.188186095;1.141729458;0.839890523;1.039798719;0.993821293;;;;;;;;;110;5
06.06.2019;1.006767149;0.9819982;0.786427146;1.188186095;1.152898551;0.831921383;1.039798719;0.993821293;;;;;;;;;110;5
07.06.2019;1.041693189;0.939197166;0.786427146;1.201830198;1.154219567;0.867918523;1.006740491;0.993821293;;;;;;;;;110;5
08.06.2019;1.03081862;0.951873199;0.793745842;1.199163617;1.164675131;0.846912794;1.0158883;1.002851711;;;;;;;;;109;4
09.06.2019;1.03081862;0.951873199;0.793745842;1.199163617;1.108386638;0.903940887;1.0158883;0.970899471;;;;;;;;;109;4
10.06.2019;1.040449438;0.934005764;0.801064538;1.21014114;1.107670654;0.888415068;1.025517573;0.979717813;;;;;;;;;108;4
11.06.2019;1.013762903;0.96429634;0.801064538;1.193298969;1.14057971;0.871383757;1.012357414;0.979717813;;;;;;;;;108;4
