Date;Class;lat;long
16.12.2020;6.961;43.090;45.578
16.12.2020;8.690;43.008;45.581
16.12.2020;4.546;42.997;46.954
17.12.2020;6.005;41.782;48.134
17.12.2020;6.672;43.006;45.533
17.12.2020;8.721;42.929;45.565
17.12.2020;6.460;41.702;48.127
17.12.2020;6.589;43.178;45.767
17.12.2020;6.711;42.198;47.948
17.12.2020;4.876;42.388;46.898
17.12.2020;6.992;42.991;46.515
17.12.2020;8.238;40.474;48.496
17.12.2020;7.532;42.414;45.572
17.12.2020;6.277;42.963;47.366
17.12.2020;7.444;42.377;45.414
17.12.2020;6.320;43.270;46.250
17.12.2020;6.719;41.782;48.111
17.12.2020;5.051;43.154;46.664
18.12.2020;6.846;41.932;48.858
18.12.2020;6.028;41.656;47.531
18.12.2020;9.083;40.848;46.921
18.12.2020;9.861;40.510;50.270
18.12.2020;7.631;42.318;48.183
18.12.2020;6.550;42.820;45.561
18.12.2020;6.433;41.758;47.384
18.12.2020;6.476;42.967;45.638
18.12.2020;7.674;42.569;45.633
18.12.2020;7.016;43.063;45.563
18.12.2020;5.638;41.714;47.542
19.12.2020;5.131;41.804;48.199
19.12.2020;5.889;41.688;47.803
19.12.2020;6.174;41.238;48.361
19.12.2020;4.013;42.480;46.685
19.12.2020;7.681;40.787;46.864
19.12.2020;7.583;43.016;45.616
19.12.2020;7.660;43.307;45.156
19.12.2020;6.197;42.470;47.526
19.12.2020;7.062;40.829;48.347
19.12.2020;5.630;41.780;47.973
19.12.2020;6.330;42.917;45.493
19.12.2020;6.624;41.125;47.917
19.12.2020;5.815;43.044;45.587
19.12.2020;5.067;42.565;46.392
20.12.2020;4.714;42.570;46.447
20.12.2020;6.349;41.619;47.455
20.12.2020;7.243;41.304;48.473
20.12.2020;7.036;42.960;45.541
20.12.2020;9.565;43.324;45.919
21.12.2020;4.235;42.982;47.146
21.12.2020;6.255;42.969;45.676
21.12.2020;6.792;41.773;46.442
21.12.2020;6.298;42.993;45.684
21.12.2020;5.011;42.770;47.350
21.12.2020;9.272;43.384;45.959
22.12.2020;4.894;41.842;48.147
22.12.2020;5.571;41.809;48.066
22.12.2020;4.557;42.857;46.637
22.12.2020;4.822;42.691;47.150
22.12.2020;4.450;42.721;47.235
22.12.2020;9.482;42.951;45.557
22.12.2020;5.951;42.939;45.521
22.12.2020;7.901;40.610;46.090
22.12.2020;4.112;42.734;47.181
22.12.2020;5.215;42.807;46.992
22.12.2020;5.579;42.453;46.208
22.12.2020;5.165;41.682;47.823
23.12.2020;8.664;40.651;49.349
23.12.2020;4.806;42.784;46.533
23.12.2020;10.521;43.055;45.063
23.12.2020;5.638;42.781;47.319
23.12.2020;4.493;42.922;46.630
23.12.2020;6.855;42.751;47.308
23.12.2020;9.854;43.009;45.584
23.12.2020;5.295;42.748;46.065
24.12.2020;3.362;42.943;46.869
24.12.2020;4.930;42.931;46.354
24.12.2020;7.670;40.380;46.393
24.12.2020;6.054;42.943;45.764
24.12.2020;6.241;43.040;47.243
24.12.2020;6.530;42.450;48.423
24.12.2020;7.106;40.921;48.567
25.12.2020;6.219;41.918;47.474
25.12.2020;6.128;41.903;46.522
25.12.2020;9.639;40.968;48.263
25.12.2020;8.249;41.202;45.923
26.12.2020;5.747;43.089;46.390
26.12.2020;7.063;41.785;46.420
27.12.2020;4.524;43.202;46.860
27.12.2020;6.058;43.237;45.655
27.12.2020;7.971;42.934;45.503
27.12.2020;6.184;41.527;47.564
27.12.2020;5.522;41.478;47.780
27.12.2020;8.442;40.919;48.385
27.12.2020;8.300;40.066;48.960
27.12.2020;5.604;42.392;46.270
27.12.2020;5.393;42.352;46.166
27.12.2020;5.278;42.353;46.152
28.12.2020;6.021;42.758;47.184
28.12.2020;7.111;42.002;45.655
28.12.2020;6.765;42.474;46.048
28.12.2020;8.243;43.191;44.733
28.12.2020;5.679;42.660;47.464
29.12.2020;8.272;41.260;46.370
29.12.2020;3.599;42.868;47.053
29.12.2020;8.165;40.668;44.546
29.12.2020;7.044;43.018;45.690
29.12.2020;7.481;43.011;45.542
29.12.2020;6.785;42.928;45.594
29.12.2020;6.241;43.012;45.698
29.12.2020;4.119;42.998;46.938
29.12.2020;4.039;42.828;47.022
29.12.2020;5.612;41.910;47.565
29.12.2020;5.521;43.021;45.485
30.12.2020;6.437;42.877;45.779
30.12.2020;6.212;42.530;47.633
30.12.2020;6.132;42.985;45.731
30.12.2020;7.097;43.086;45.499
30.12.2020;6.738;41.935;46.376
30.12.2020;7.287;42.953;45.784
31.12.2020;4.577;42.657;46.159
31.12.2020;6.883;41.173;46.306
31.12.2020;5.182;42.733;47.290
31.12.2020;6.306;42.026;47.527
31.12.2020;6.502;41.647;46.670
31.12.2020;6.392;41.957;46.206
31.12.2020;6.008;42.746;47.270
31.12.2020;7.407;42.630;48.355
31.12.2020;6.787;42.851;46.273
31.12.2020;5.971;42.503;45.701
31.12.2020;7.024;42.460;48.366
31.12.2020;4.793;42.010;46.386
01.01.2021;7.096;41.643;46.666
01.01.2021;7.669;42.419;48.780
01.01.2021;6.023;41.876;46.285
01.01.2021;7.185;41.941;46.402
01.01.2021;5.229;42.000;46.463
01.01.2021;8.127;41.421;46.977
02.01.2021;12.268;41.954;47.861
02.01.2021;6.246;41.946;47.866
02.01.2021;6.061;41.917;47.846
02.01.2021;6.405;41.998;46.234
02.01.2021;4.772;43.117;46.879
02.01.2021;7.884;42.985;45.494
02.01.2021;8.612;42.887;45.155
02.01.2021;2.871;42.762;46.681
02.01.2021;2.130;42.830;46.790
02.01.2021;11.141;41.933;48.193
02.01.2021;8.210;44.028;44.784
03.01.2021;6.552;42.983;45.583
03.01.2021;6.987;43.233;46.506
03.01.2021;5.037;43.276;46.418
03.01.2021;6.055;43.265;46.493
03.01.2021;5.553;42.814;47.597
03.01.2021;7.208;41.583;47.836
03.01.2021;5.514;41.726;46.891
03.01.2021;3.171;42.896;47.005
04.01.2021;7.787;42.446;43.176
04.01.2021;4.522;43.027;46.982
04.01.2021;8.505;41.988;48.133
04.01.2021;5.474;42.873;46.031
04.01.2021;6.758;42.554;45.875
05.01.2021;9.233;40.558;50.544
05.01.2021;5.856;41.863;46.362
05.01.2021;5.768;42.421;46.929
05.01.2021;8.140;40.648;45.642
05.01.2021;5.720;43.040;47.134
05.01.2021;5.681;42.568;46.592
05.01.2021;4.487;43.142;46.847
05.01.2021;8.834;41.418;44.417
06.01.2021;5.021;42.457;46.257
06.01.2021;8.759;41.117;43.857
06.01.2021;6.083;42.760;47.588
06.01.2021;5.766;42.006;47.431
06.01.2021;5.942;41.866;46.185
06.01.2021;5.633;41.833;46.782
06.01.2021;5.778;42.275;47.610
07.01.2021;5.073;42.962;46.962
07.01.2021;6.942;42.295;45.004
07.01.2021;5.077;43.072;47.123
07.01.2021;8.269;40.252;46.900
07.01.2021;9.498;42.812;46.021
07.01.2021;8.727;43.425;45.063
07.01.2021;4.218;42.745;46.551
07.01.2021;5.903;42.726;47.271
07.01.2021;5.003;42.769;47.274
07.01.2021;5.688;42.746;47.397
07.01.2021;6.333;42.727;47.292
07.01.2021;7.396;42.612;48.319
07.01.2021;7.273;40.922;46.791
07.01.2021;7.788;40.466;46.222
08.01.2021;7.209;42.033;46.284
08.01.2021;5.864;43.217;46.223
08.01.2021;6.188;42.195;45.811
08.01.2021;4.549;42.826;47.019
08.01.2021;9.450;43.754;46.108
08.01.2021;6.287;43.333;46.392
08.01.2021;6.621;41.530;47.673
08.01.2021;4.808;42.538;46.278
08.01.2021;2.238;42.652;46.831
09.01.2021;5.820;41.957;46.101
09.01.2021;4.242;43.113;46.870
09.01.2021;10.722;41.833;45.728
09.01.2021;6.204;43.322;46.673
09.01.2021;6.195;43.414;46.727
09.01.2021;6.408;43.337;46.643
09.01.2021;6.347;43.267;46.535
09.01.2021;6.281;42.719;47.208
09.01.2021;8.335;41.729;50.115
10.01.2021;5.655;43.138;46.281
10.01.2021;4.495;42.972;46.953
10.01.2021;4.472;42.942;46.948
10.01.2021;4.718;42.479;46.280
10.01.2021;6.709;41.526;47.615
10.01.2021;5.823;42.957;45.642
10.01.2021;8.751;42.835;45.752
10.01.2021;8.304;42.864;45.692
10.01.2021;6.823;42.483;48.620
11.01.2021;5.481;42.857;45.762
11.01.2021;5.647;43.120;47.068
11.01.2021;5.247;43.024;46.806
11.01.2021;5.930;41.884;46.671
11.01.2021;4.813;43.043;47.057
11.01.2021;5.872;43.004;45.697
12.01.2021;4.835;42.877;46.683
13.01.2021;5.196;42.415;46.701
13.01.2021;10.077;40.634;49.372
13.01.2021;7.465;41.845;47.527
13.01.2021;6.586;42.986;45.572
13.01.2021;6.579;41.670;47.775
13.01.2021;6.107;42.900;46.364
13.01.2021;8.187;40.304;45.556
13.01.2021;4.603;43.011;46.944
13.01.2021;7.928;42.421;47.790
13.01.2021;8.944;42.972;45.611
13.01.2021;6.410;42.940;45.504
13.01.2021;6.301;42.982;45.576
14.01.2021;7.864;41.678;47.997
14.01.2021;7.563;43.062;45.663
14.01.2021;5.704;42.638;46.714
14.01.2021;5.258;42.736;46.633
15.01.2021;5.660;42.904;46.475
16.01.2021;5.758;42.630;46.580
16.01.2021;5.465;41.931;46.669
16.01.2021;5.432;43.087;47.037
16.01.2021;4.903;42.490;46.156
16.01.2021;5.458;41.978;46.637
16.01.2021;5.100;42.436;46.318
16.01.2021;8.808;41.363;44.045
17.01.2021;5.127;41.809;47.425
17.01.2021;5.797;42.294;47.759
17.01.2021;8.390;42.516;48.182
17.01.2021;6.500;42.509;48.272
17.01.2021;7.734;41.277;44.118
17.01.2021;7.715;42.996;45.553
18.01.2021;5.889;42.664;47.593
18.01.2021;8.250;42.842;45.677
19.01.2021;5.132;42.748;47.246
19.01.2021;7.289;41.357;48.717
19.01.2021;7.347;41.434;48.298
19.01.2021;6.359;42.573;46.040
19.01.2021;7.324;41.811;48.917
19.01.2021;8.210;42.020;48.472
19.01.2021;5.405;42.189;46.125
20.01.2021;4.939;42.706;47.285
20.01.2021;6.604;43.109;47.375
20.01.2021;5.309;42.108;46.290
20.01.2021;4.150;42.894;46.896
20.01.2021;4.738;42.697;47.140
21.01.2021;6.091;42.008;48.117
21.01.2021;6.543;42.917;45.811
21.01.2021;8.101;40.653;45.650
21.01.2021;5.224;42.570;45.797
21.01.2021;9.677;39.351;45.451
21.01.2021;3.264;42.851;46.818
22.01.2021;3.797;43.105;46.866
22.01.2021;3.925;42.992;46.973
22.01.2021;7.519;42.118;47.549
22.01.2021;2.890;42.644;46.906
22.01.2021;6.019;42.905;47.429
22.01.2021;3.573;43.067;46.985
22.01.2021;7.452;43.471;45.960
22.01.2021;4.374;42.590;46.834
23.01.2021;5.557;42.955;46.840
23.01.2021;8.896;41.431;43.798
23.01.2021;4.631;42.980;46.959
23.01.2021;6.378;42.850;45.699
23.01.2021;8.309;41.278;44.095
24.01.2021;5.912;42.937;45.830
24.01.2021;7.849;41.485;43.993
24.01.2021;6.756;42.881;45.596
24.01.2021;6.196;42.288;47.905
24.01.2021;6.566;41.935;46.080
24.01.2021;5.744;42.882;46.202
24.01.2021;9.383;41.688;43.614
24.01.2021;7.615;42.015;49.023
24.01.2021;4.402;42.999;47.079
24.01.2021;4.177;42.958;46.383
25.01.2021;9.119;42.136;44.873
25.01.2021;6.003;42.945;45.597
25.01.2021;7.520;41.054;47.940
25.01.2021;5.601;42.084;46.576
25.01.2021;9.011;43.412;44.235
26.01.2021;3.303;42.984;46.953
26.01.2021;4.791;42.718;46.120
26.01.2021;5.465;41.969;46.679
26.01.2021;5.836;42.566;46.435
26.01.2021;5.317;42.577;46.495
26.01.2021;8.998;43.031;44.694
26.01.2021;5.364;42.823;45.745
26.01.2021;7.418;41.702;43.954
27.01.2021;6.665;42.334;48.098
27.01.2021;6.020;41.638;47.642
27.01.2021;5.948;41.720;47.703
27.01.2021;7.631;43.026;44.557
27.01.2021;6.048;42.722;47.168
27.01.2021;5.853;42.771;47.252
27.01.2021;8.089;42.720;47.233
27.01.2021;5.368;42.979;47.024
28.01.2021;4.660;42.752;47.144
28.01.2021;5.335;41.861;47.552
28.01.2021;5.598;42.231;45.849
28.01.2021;8.227;41.232;48.830
28.01.2021;12.211;41.220;49.761
28.01.2021;5.942;41.783;46.737
29.01.2021;6.651;41.797;48.480
29.01.2021;4.421;42.963;47.068
29.01.2021;5.469;43.106;46.972
29.01.2021;5.201;42.742;47.324
29.01.2021;7.556;40.904;47.170
29.01.2021;8.727;40.895;47.925
29.01.2021;8.181;42.383;46.371
29.01.2021;6.075;42.961;45.641
30.01.2021;3.173;42.878;47.034
30.01.2021;5.452;41.478;48.336
30.01.2021;6.136;42.820;45.870
30.01.2021;7.485;41.223;48.055
30.01.2021;6.667;41.463;48.162
30.01.2021;6.810;41.114;46.058
31.01.2021;4.040;43.090;46.695
31.01.2021;6.588;43.071;46.448
31.01.2021;3.553;43.038;46.772
31.01.2021;5.650;43.142;46.408
31.01.2021;5.943;42.717;47.239
31.01.2021;7.265;43.677;45.266
31.01.2021;7.986;43.176;46.451
31.01.2021;5.062;42.863;46.921
31.01.2021;5.403;42.875;46.337
31.01.2021;6.701;40.859;48.309
01.02.2021;4.152;41.723;47.967
01.02.2021;8.507;40.818;48.370
01.02.2021;5.685;42.601;46.300
01.02.2021;6.632;42.948;45.673
01.02.2021;7.347;42.398;48.266
02.02.2021;5.171;42.127;46.297
02.02.2021;9.476;41.013;50.601
02.02.2021;6.213;42.935;45.602
02.02.2021;5.406;42.015;48.113
02.02.2021;6.522;43.068;45.267
03.02.2021;6.521;42.409;46.055
03.02.2021;6.105;42.906;45.833
03.02.2021;4.350;42.390;46.542
03.02.2021;4.109;42.648;47.016
04.02.2021;4.285;42.852;47.070
04.02.2021;6.318;42.567;48.476
04.02.2021;7.488;42.859;45.940
04.02.2021;4.451;43.003;46.565
04.02.2021;6.004;42.076;48.413
04.02.2021;4.002;42.866;46.382
05.02.2021;6.865;41.566;47.628
05.02.2021;6.576;43.018;45.474
05.02.2021;7.092;42.952;45.546
05.02.2021;4.604;42.983;46.950
05.02.2021;13.417;40.466;45.308
05.02.2021;10.743;40.444;45.317
05.02.2021;11.509;40.471;45.266
05.02.2021;9.257;40.466;45.344
05.02.2021;9.043;40.511;45.224
05.02.2021;11.110;40.488;45.333
05.02.2021;5.803;41.900;47.506
06.02.2021;7.218;41.533;47.778
06.02.2021;4.815;43.014;46.587
06.02.2021;6.463;42.278;48.015
06.02.2021;8.657;41.992;48.819
06.02.2021;8.694;40.533;45.201
06.02.2021;8.940;40.442;45.378
06.02.2021;8.663;40.632;45.231
06.02.2021;7.710;40.922;48.326
06.02.2021;8.338;40.608;45.171
06.02.2021;4.996;42.676;46.379
06.02.2021;5.591;41.942;47.033
06.02.2021;5.584;43.162;46.308
06.02.2021;7.420;40.526;45.222
07.02.2021;5.446;43.099;46.936
07.02.2021;6.660;41.929;46.515
07.02.2021;2.808;42.805;46.280
07.02.2021;3.079;42.793;46.282
07.02.2021;3.085;42.823;46.288
07.02.2021;4.416;42.813;46.276
07.02.2021;3.511;42.808;46.276
07.02.2021;4.053;42.802;46.265
07.02.2021;8.050;40.903;48.313
07.02.2021;3.812;42.754;46.299
07.02.2021;8.481;40.512;45.546
07.02.2021;7.209;42.567;48.410
07.02.2021;7.519;40.998;48.382
07.02.2021;8.356;40.960;44.162
07.02.2021;8.869;41.081;44.143
07.02.2021;6.164;41.151;46.598
08.02.2021;7.888;40.481;45.345
08.02.2021;8.255;40.439;45.335
08.02.2021;6.422;43.084;46.481
08.02.2021;5.450;42.392;46.512
08.02.2021;4.404;42.732;47.138
09.02.2021;7.257;42.556;47.585
10.02.2021;7.300;40.504;45.363
10.02.2021;5.564;41.961;47.325
10.02.2021;8.297;41.493;46.433
10.02.2021;5.662;43.010;45.539
10.02.2021;4.902;42.933;46.831
10.02.2021;6.200;43.138;45.908
10.02.2021;6.052;43.009;45.662
10.02.2021;7.556;40.503;45.272
10.02.2021;7.550;42.691;45.873
11.02.2021;4.338;42.957;47.299
11.02.2021;7.758;39.957;48.187
11.02.2021;4.564;42.623;46.661
11.02.2021;5.173;43.056;46.964
11.02.2021;8.243;43.171;45.820
12.02.2021;6.820;41.352;48.039
12.02.2021;4.867;41.865;47.559
12.02.2021;3.565;43.052;46.609
12.02.2021;7.416;41.092;46.423
12.02.2021;8.722;40.201;45.941
13.02.2021;7.839;41.371;48.692
13.02.2021;9.582;40.402;45.334
13.02.2021;6.134;43.215;46.353
13.02.2021;6.306;42.635;45.872
13.02.2021;5.433;42.648;45.869
13.02.2021;6.818;42.968;45.513
14.02.2021;8.945;40.421;45.319
14.02.2021;8.081;40.962;48.421
14.02.2021;3.343;42.876;47.124
14.02.2021;4.939;42.942;47.199
14.02.2021;3.370;42.744;46.624
14.02.2021;5.755;42.655;45.791
14.02.2021;4.847;42.954;46.746
15.02.2021;5.898;42.945;46.480
15.02.2021;4.678;42.910;47.101
15.02.2021;6.007;42.277;46.789
15.02.2021;6.551;42.796;47.287
15.02.2021;11.185;43.897;45.358
15.02.2021;9.879;41.726;49.169
15.02.2021;11.268;40.455;45.279
15.02.2021;8.724;40.507;45.213
15.02.2021;7.541;41.923;45.794
15.02.2021;7.005;42.866;47.140
15.02.2021;4.809;42.847;47.087
15.02.2021;4.613;42.869;47.108
15.02.2021;5.067;41.624;47.837
15.02.2021;4.382;42.874;47.142
16.02.2021;5.782;42.807;47.532
16.02.2021;6.147;43.057;45.829
16.02.2021;3.921;42.934;47.052
16.02.2021;7.265;41.351;45.965
16.02.2021;6.067;42.740;47.409
16.02.2021;5.406;42.964;45.766
16.02.2021;9.548;41.073;45.793
17.02.2021;6.284;42.848;47.109
17.02.2021;8.232;40.692;48.700
17.02.2021;6.238;41.386;47.843
17.02.2021;6.481;43.497;45.722
17.02.2021;6.738;41.618;48.291
17.02.2021;5.740;41.904;47.497
18.02.2021;7.331;42.643;44.231
18.02.2021;5.794;41.762;47.798
18.02.2021;6.581;43.260;44.921
18.02.2021;7.155;41.893;49.177
19.02.2021;5.293;42.827;47.457
19.02.2021;7.339;42.059;45.486
19.02.2021;6.874;42.813;45.226
19.02.2021;7.449;40.973;48.330
19.02.2021;3.560;42.835;46.877
19.02.2021;7.311;42.860;44.377
19.02.2021;8.000;43.051;47.072
19.02.2021;8.104;40.236;49.307
19.02.2021;6.123;43.310;45.981
19.02.2021;7.928;40.502;45.229
19.02.2021;9.045;39.830;52.194
20.02.2021;4.823;41.735;47.568
20.02.2021;4.696;43.077;47.034
20.02.2021;7.630;41.320;48.086
20.02.2021;7.236;40.892;47.670
20.02.2021;5.311;43.192;46.448
21.02.2021;4.766;42.870;46.990
21.02.2021;4.350;41.669;47.951
21.02.2021;5.004;42.761;46.709
21.02.2021;6.241;42.697;47.538
21.02.2021;5.904;42.765;47.510
21.02.2021;7.246;42.110;46.204
21.02.2021;9.532;40.455;45.315
21.02.2021;6.535;42.950;48.158
21.02.2021;5.793;42.674;45.944
22.02.2021;3.779;42.808;46.031
22.02.2021;5.178;42.928;47.102
22.02.2021;6.770;42.434;45.261
22.02.2021;3.489;42.964;46.738
23.02.2021;5.854;43.012;47.366
23.02.2021;6.331;41.900;46.638
23.02.2021;8.979;40.792;49.457
23.02.2021;9.135;40.500;45.230
23.02.2021;3.694;42.608;46.156
24.02.2021;5.909;42.853;46.081
24.02.2021;6.162;41.723;47.720
24.02.2021;7.222;42.679;48.170
24.02.2021;5.945;42.336;45.731
24.02.2021;7.106;42.843;46.276
25.02.2021;3.758;42.772;46.036
25.02.2021;4.832;42.041;46.528
25.02.2021;5.549;42.576;45.759
25.02.2021;4.734;42.602;46.370
25.02.2021;7.586;41.281;48.314
26.02.2021;3.280;43.024;46.943
26.02.2021;5.048;41.947;46.663
26.02.2021;5.572;43.135;46.252
26.02.2021;5.593;42.467;46.351
26.02.2021;6.702;42.992;45.479
26.02.2021;5.607;43.033;47.261
27.02.2021;4.413;43.081;46.807
27.02.2021;5.605;42.902;45.464
27.02.2021;4.081;43.126;46.876
27.02.2021;9.464;39.823;48.017
27.02.2021;7.310;41.641;48.801
28.02.2021;8.432;39.987;47.783
28.02.2021;8.341;42.552;45.760
28.02.2021;7.010;41.917;47.474
28.02.2021;7.602;42.897;46.014
28.02.2021;4.894;42.090;46.214
01.03.2021;6.295;42.898;44.452
01.03.2021;3.126;42.772;47.078
01.03.2021;3.727;43.036;46.649
01.03.2021;7.954;41.372;43.808
01.03.2021;4.893;42.594;45.688
01.03.2021;4.395;42.646;46.441
01.03.2021;5.230;42.435;46.045
01.03.2021;9.267;40.700;49.053
01.03.2021;5.693;42.818;47.007
01.03.2021;5.050;43.325;46.118
01.03.2021;7.378;41.212;48.719
01.03.2021;5.369;42.396;45.547
02.03.2021;5.943;43.006;45.669
02.03.2021;6.057;43.380;46.081
02.03.2021;5.505;42.570;45.845
02.03.2021;9.442;41.947;47.877
02.03.2021;5.939;41.949;47.869
02.03.2021;6.211;42.831;47.003
02.03.2021;8.610;39.626;48.414
03.03.2021;5.334;41.686;47.816
03.03.2021;4.527;42.855;47.038
03.03.2021;6.323;41.343;46.935
03.03.2021;5.667;42.967;45.514
03.03.2021;5.317;43.092;45.735
03.03.2021;4.995;43.027;47.059
04.03.2021;8.089;41.026;43.876
04.03.2021;6.342;43.081;47.339
04.03.2021;5.577;42.441;45.962
04.03.2021;5.315;42.978;47.130
04.03.2021;5.788;41.951;47.962
04.03.2021;7.326;41.183;47.903
04.03.2021;9.074;42.675;44.996
05.03.2021;6.375;43.177;46.177
05.03.2021;6.477;41.962;47.865
05.03.2021;8.587;42.686;48.207
05.03.2021;7.836;42.663;44.357
05.03.2021;4.064;42.839;47.041
05.03.2021;4.122;42.899;47.003
05.03.2021;4.522;42.841;47.071
05.03.2021;5.087;43.195;45.984
05.03.2021;4.444;43.004;47.402
06.03.2021;4.656;42.520;45.718
06.03.2021;6.425;42.985;45.539
06.03.2021;3.212;42.734;46.951
06.03.2021;8.193;43.192;45.198
07.03.2021;5.778;43.396;46.438
07.03.2021;6.286;42.857;46.216
07.03.2021;8.278;40.568;45.455
07.03.2021;7.265;41.063;48.259
07.03.2021;7.853;42.883;47.511
07.03.2021;7.655;41.400;44.092
07.03.2021;3.389;42.690;46.990
07.03.2021;7.506;40.541;45.323
08.03.2021;4.805;42.668;46.127
08.03.2021;5.063;42.950;46.788
08.03.2021;5.080;43.122;46.964
09.03.2021;4.393;42.590;46.472
09.03.2021;5.645;43.103;46.431
10.03.2021;4.056;42.857;47.060
10.03.2021;7.888;43.334;45.327
10.03.2021;5.378;42.011;46.769
10.03.2021;5.927;42.510;47.686
11.03.2021;3.669;42.952;46.823
11.03.2021;3.519;42.935;46.829
11.03.2021;5.564;41.483;47.274
11.03.2021;8.010;42.985;45.472
11.03.2021;5.898;42.200;47.809
11.03.2021;7.315;41.255;45.525
12.03.2021;6.382;41.273;45.438
12.03.2021;5.128;42.837;47.066
12.03.2021;5.001;43.174;46.488
12.03.2021;3.797;42.839;47.110
12.03.2021;5.071;42.257;47.265
13.03.2021;8.369;41.068;50.033
13.03.2021;5.544;41.944;46.518
13.03.2021;7.929;40.853;48.305
13.03.2021;4.312;42.674;46.059
13.03.2021;6.667;42.378;48.228
13.03.2021;5.447;41.663;47.938
14.03.2021;2.623;42.909;46.143
14.03.2021;2.745;42.881;46.098
14.03.2021;3.688;42.896;47.026
14.03.2021;4.931;43.170;46.532
14.03.2021;4.801;43.011;47.177
14.03.2021;7.922;41.232;44.223
14.03.2021;5.977;42.792;45.792
14.03.2021;5.166;42.795;45.882
14.03.2021;3.941;42.928;47.077
14.03.2021;3.317;42.931;46.915
15.03.2021;6.355;40.947;48.293
15.03.2021;7.251;42.894;47.404
15.03.2021;7.678;42.823;47.452
15.03.2021;6.754;41.949;47.885
15.03.2021;9.969;42.619;43.081
15.03.2021;5.555;42.932;46.878
15.03.2021;7.742;41.584;45.385
16.03.2021;7.860;42.962;45.589
16.03.2021;5.274;42.839;47.179
16.03.2021;8.726;41.253;45.506
16.03.2021;7.536;42.567;48.589
16.03.2021;7.486;42.926;45.752
16.03.2021;5.517;42.714;46.427
16.03.2021;5.764;41.543;47.883
16.03.2021;7.175;41.782;46.422
16.03.2021;7.370;41.782;46.440
16.03.2021;8.021;40.825;48.224
16.03.2021;6.871;41.452;48.240
16.03.2021;3.796;42.963;46.917
17.03.2021;6.582;43.211;46.484
17.03.2021;6.584;42.044;48.139
17.03.2021;8.622;41.116;44.801
17.03.2021;5.543;43.175;46.860
17.03.2021;7.382;42.928;47.607
18.03.2021;4.303;42.942;46.882
18.03.2021;2.677;42.790;46.259
18.03.2021;4.959;42.859;46.490
18.03.2021;6.078;41.796;47.346
18.03.2021;6.710;42.931;47.592
19.03.2021;6.158;42.763;47.373
19.03.2021;8.092;42.784;45.694
19.03.2021;5.173;42.643;46.126
20.03.2021;7.486;41.171;46.192
20.03.2021;8.938;43.329;46.388
20.03.2021;6.856;41.457;46.969
20.03.2021;6.971;43.803;45.086
20.03.2021;6.988;42.394;48.045
20.03.2021;6.885;41.287;48.422
21.03.2021;6.625;43.642;45.061
21.03.2021;5.108;42.784;45.495
21.03.2021;9.459;40.466;51.606
21.03.2021;6.999;42.313;48.255
21.03.2021;4.249;42.692;46.602
21.03.2021;3.871;42.922;46.877
21.03.2021;6.555;42.798;45.734
22.03.2021;3.739;42.912;46.951
22.03.2021;4.557;42.848;47.378
22.03.2021;6.729;41.150;48.349
22.03.2021;5.766;43.010;47.518
22.03.2021;6.579;42.840;48.271
23.03.2021;9.584;41.297;45.845
23.03.2021;10.194;41.395;49.358
23.03.2021;7.622;43.442;48.093
23.03.2021;8.732;42.798;44.484
23.03.2021;6.211;42.460;45.956
23.03.2021;5.872;42.446;46.010
23.03.2021;5.659;43.105;46.531
24.03.2021;6.478;42.853;46.925
24.03.2021;7.019;42.969;45.600
24.03.2021;7.594;41.040;47.957
24.03.2021;9.820;40.330;48.899
24.03.2021;9.520;40.446;48.721
25.03.2021;8.611;40.398;48.600
25.03.2021;8.543;40.556;48.761
25.03.2021;8.634;40.428;48.574
25.03.2021;8.056;43.067;45.753
25.03.2021;6.189;42.324;47.975
26.03.2021;5.404;41.600;47.172
26.03.2021;10.139;40.320;51.574
26.03.2021;5.713;41.304;47.301
26.03.2021;7.762;41.580;47.694
27.03.2021;3.337;42.920;46.777
27.03.2021;6.207;42.819;46.005
27.03.2021;7.516;40.991;48.241
28.03.2021;6.531;41.660;47.969
28.03.2021;6.669;42.301;45.949
28.03.2021;5.232;42.285;45.924
28.03.2021;6.697;42.902;47.541
28.03.2021;5.783;42.950;45.387
28.03.2021;6.162;42.920;45.671
28.03.2021;6.355;41.813;47.673
28.03.2021;5.522;41.738;47.880
29.03.2021;7.392;41.021;45.993
29.03.2021;5.105;43.137;46.701
29.03.2021;6.558;42.857;47.681
29.03.2021;3.971;42.893;47.000
29.03.2021;7.094;43.603;45.419
29.03.2021;7.321;43.479;45.719
30.03.2021;7.064;41.146;48.256
30.03.2021;4.267;42.860;47.011
30.03.2021;7.479;42.863;47.496
30.03.2021;9.432;42.598;46.100
30.03.2021;6.299;41.622;47.506
30.03.2021;6.850;41.751;46.388
31.03.2021;6.105;43.122;46.592
31.03.2021;7.278;41.021;48.366
31.03.2021;8.723;41.455;46.836
31.03.2021;5.126;42.409;47.604
01.04.2021;5.516;41.948;47.658
01.04.2021;8.052;42.898;45.374
01.04.2021;7.618;42.855;45.376
01.04.2021;8.367;41.254;45.513
02.04.2021;7.400;40.148;47.209
02.04.2021;5.094;42.832;46.278
03.04.2021;6.798;42.919;48.302
03.04.2021;9.645;42.905;46.373
03.04.2021;6.156;42.909;46.419
03.04.2021;8.303;40.505;45.270
03.04.2021;7.116;42.982;48.291
03.04.2021;5.973;42.865;46.451
